base_year,series,year,month,state,sector,division,group,class,sub_class,item,code,index,inflation,imputation
2024,Current,2026,January,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for infants (under 2 years of age),*,03.1.2.3,107.78,4.27,*
2024,Current,2026,January,All India,Combined,Clothing and footwear,Clothing,Garments,School uniforms,*,03.1.2.4,105.44,3.16,*
2024,Current,2026,January,All India,Combined,Clothing and footwear,Clothing,Other articles of clothing and clothing accessories,Other articles of clothing,*,03.1.3.1,105.73,2.62,*
2024,Current,2026,January,All India,Combined,Clothing and footwear,Clothing,"Cleaning, ironing, dry cleaning, dyeing, repair, tailoring and hire of clothing","Cleaning, ironing, dry cleaning and dyeing of clothing",*,03.1.4.1,105.61,3.41,*
2024,Current,2026,January,All India,Combined,Clothing and footwear,Clothing,"Cleaning, ironing, dry cleaning, dyeing, repair, tailoring and hire of clothing","Repair, tailoring and hire of clothing",*,03.1.4.2,106.65,4.10,*
2024,Current,2026,January,All India,Combined,Clothing and footwear,Footwear,Shoes and other footwear,Footwear for men,*,03.2.1.1,101.40,-0.58,*
2024,Current,2026,January,All India,Combined,Clothing and footwear,Footwear,Shoes and other footwear,Footwear for women,*,03.2.1.2,102.52,0.13,*
2024,Current,2026,January,All India,Combined,Clothing and footwear,Footwear,Shoes and other footwear,Footwear for infants and children,*,03.2.1.3,104.37,1.30,*
2024,Current,2026,January,All India,Combined,"Housing, water, electricity, gas and other fuels",Actual rental payments made for housing,Actual rental payments made by tenants for main residence,Actual rental payments made by tenants for main residence,*,04.1.1.0,102.36,1.93,*
2024,Current,2026,January,All India,Combined,"Housing, water, electricity, gas and other fuels","Maintenance, repair and security of the dwelling",Security equipment and materials for dwelling maintenance and repair,Materials for the maintenance and repair of the dwelling,*,04.3.1.1,104.27,2.49,*
2024,Current,2026,January,All India,Combined,"Housing, water, electricity, gas and other fuels","Maintenance, repair and security of the dwelling","Services for the maintenance, repair and security of the dwelling","Services for the maintenance, repair and security of the dwelling",*,04.3.2.0,105.00,3.26,*
2024,Current,2026,January,All India,Combined,"Housing, water, electricity, gas and other fuels",Water supply and miscellaneous services relating to the dwelling,Water supply,Water charges,*,04.4.1.1,101.32,1.05,*
2024,Current,2026,January,All India,Combined,"Housing, water, electricity, gas and other fuels",Water supply and miscellaneous services relating to the dwelling,Other services related to the dwelling,Other services related to the dwelling n.e.c.,*,04.4.4.9,103.47,2.63,*
2024,Current,2026,January,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Electricity,Electricity,*,04.5.1.0,98.42,-1.99,*
2024,Current,2026,January,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Gas,LPG Cylinders and Piped natural gas,*,04.5.2.2,100.38,1.72,*
2024,Current,2026,January,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Liquid fuels,Liquid fuels,*,04.5.3.0,97.33,1.00,*
2024,Current,2026,January,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Solid fuels,Coal,*,04.5.4.1,103.54,1.57,*
2024,Current,2026,January,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Solid fuels,Firewood and chips,*,04.5.4.2,106.44,3.02,*
2024,Current,2026,January,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Solid fuels,Charcoal,*,04.5.4.3,105.29,2.06,*
2024,Current,2026,January,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Solid fuels,Other solid fuels,*,04.5.4.9,105.92,2.42,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance","Furniture, furnishings, and loose carpets","Furniture, furnishings and loose carpets",Household furniture,*,05.1.1.1,106.22,3.45,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance","Furniture, furnishings, and loose carpets","Furniture, furnishings and loose carpets",Lighting equipment,*,05.1.1.3,99.72,-1.07,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance","Furniture, furnishings, and loose carpets","Furniture, furnishings and loose carpets","Furnishings, loose carpets and rugs",*,05.1.1.4,104.56,2.16,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household textiles,Household textiles,Furnishing fabrics and curtains,*,05.2.1.1,105.15,3.06,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household textiles,Household textiles,Bed linen and bedding,*,05.2.1.2,105.24,2.39,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household appliances,Major electric and other household appliances,Major kitchen appliances,*,05.3.1.1,100.02,-0.63,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household appliances,Major electric and other household appliances,Major laundry appliances,*,05.3.1.2,98.95,-1.89,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household appliances,Major electric and other household appliances,Heaters and air conditioners,*,05.3.1.3,97.86,-2.25,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household appliances,Major electric and other household appliances,Other major household appliances,*,05.3.1.9,101.84,0.31,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household appliances,Small household appliances,Small appliances for the cooking and processing of food,*,05.3.2.1,101.33,0.24,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household appliances,Small household appliances,Other small household appliances,*,05.3.2.9,102.26,1.05,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance","Glassware, tableware and household utensils","Glassware, tableware and household utensils","Glassware, crystal ware, ceramic ware and china ware",*,05.4.0.1,104.42,2.06,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance","Glassware, tableware and household utensils","Glassware, tableware and household utensils",Kitchen utensils and articles,*,05.4.0.3,105.32,2.81,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Tools and equipment for house and garden,Non-motorized tools and miscellaneous accessories,Miscellaneous accessories,*,05.5.2.2,99.10,-1.19,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Goods and services for routine household maintenance,Non-durable household goods,Household cleaning and maintenance products,*,05.6.1.1,102.57,1.27,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Goods and services for routine household maintenance,Non-durable household goods,Other non-durable household goods,*,05.6.1.9,102.93,1.47,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Goods and services for routine household maintenance,Domestic services and household services,Domestic services provided by paid staff,*,05.6.2.1,104.08,3.41,*
2024,Current,2026,January,All India,Combined,"Furnishings, household equipment and routine household maintenance",Goods and services for routine household maintenance,Domestic services and household services,Other consumer services excluding conveyance,*,05.6.2.9,103.20,1.94,*
2024,Current,2026,January,All India,Combined,Health,Medicines and health products,Medicines,Medicines and vaccines,*,06.1.1.1,104.49,2.43,*
2024,Current,2026,January,All India,Combined,Health,Medicines and health products,Medicines,Health supplements,*,06.1.1.2,103.24,2.04,*
2024,Current,2026,January,All India,Combined,Health,Medicines and health products,Medical products,Medical diagnostic products,*,06.1.2.1,99.82,-1.11,*
2024,Current,2026,January,All India,Combined,Health,Medicines and health products,Medical products,Family planning devices,*,06.1.2.2,100.35,0.35,*
2024,Current,2026,January,All India,Combined,Health,Medicines and health products,Medical products,Treatment devices for personal use,*,06.1.2.3,99.45,-1.09,*
2024,Current,2026,January,All India,Combined,Health,Medicines and health products,Assistive products,Assistive products for vision,*,06.1.3.1,103.39,1.83,*
2024,Current,2026,January,All India,Combined,Health,Medicines and health products,Assistive products,Assistive products for hearing and communication,*,06.1.3.2,101.99,1.04,*
2024,Current,2026,January,All India,Combined,Health,Medicines and health products,Assistive products,Assistive products for mobility and daily living,*,06.1.3.3,101.48,0.43,*
2024,Current,2026,January,All India,Combined,Health,Outpatient care services,Other outpatient care services,Outpatient curative and rehabilitative services,*,06.2.3.1,102.80,1.57,*
2024,Current,2026,January,All India,Combined,Health,Inpatient care services,Inpatient curative and rehabilitative services,Inpatient curative and rehabilitative services,*,06.3.1.0,104.32,3.02,*
2024,Current,2026,January,All India,Combined,Health,Other health services,Diagnostic imaging services and medical laboratory services,Diagnostic imaging services and medical laboratory services,*,06.4.1.0,102.52,1.41,*
2024,Current,2026,January,All India,Combined,Transport,Purchase of vehicles,Motor cars,Motor car and jeep,*,07.1.1.1,94.37,-6.75,*
2024,Current,2026,January,All India,Combined,Transport,Purchase of vehicles,Motorcycles,Motor cycle and scooter,*,07.1.2.0,98.44,-3.35,*
2024,Current,2026,January,All India,Combined,Transport,Purchase of vehicles,Bicycles,Bicycle,*,07.1.3.0,101.48,-0.28,*
2024,Current,2026,January,All India,Combined,Transport,Operation of personal transport equipment,Parts and accessories for personal transport equipment,Tyres and tubes,*,07.2.1.1,103.68,1.09,*
2024,Current,2026,January,All India,Combined,Transport,Operation of personal transport equipment,Parts and accessories for personal transport equipment,Parts for personal transport equipment,*,07.2.1.2,100.68,-1.11,*
2024,Current,2026,January,All India,Combined,Transport,Operation of personal transport equipment,Parts and accessories for personal transport equipment,Accessories for personal transport equipment,*,07.2.1.3,103.16,1.63,*
2024,Current,2026,January,All India,Combined,Transport,Operation of personal transport equipment,Fuels and lubricants for personal transport equipment,Diesel,*,07.2.2.1,100.06,0.22,*
2024,Current,2026,January,All India,Combined,Transport,Operation of personal transport equipment,Fuels and lubricants for personal transport equipment,Petrol,*,07.2.2.2,99.84,0.04,*
2024,Current,2026,January,All India,Combined,Transport,Operation of personal transport equipment,Fuels and lubricants for personal transport equipment,Other fuels for personal transport equipment,*,07.2.2.3,104.74,1.94,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by railway,Passenger transport by train,*,07.3.1.1,104.24,4.24,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by railway,Passenger transport by rapid transit and tram,*,07.3.1.2,104.19,2.40,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by road,Passenger transport by bus and coach,*,07.3.2.1,103.24,1.82,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by road,Passenger transport by taxi and hired vehicle with driver,*,07.3.2.2,103.11,1.79,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by road,Passenger transport for students to and from school,*,07.3.2.3,102.94,1.98,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by road,Other passenger transport by road,*,07.3.2.9,102.49,1.55,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by air,"Passenger transport by air, domestic",*,07.3.3.1,123.71,7.52,*
2024,Current,2026,January,All India,Combined,Transport,Passenger transport services,Passenger transport by sea and inland waterway,Passenger transport by sea and inland waterway,*,07.3.4.0,101.77,0.49,*
2024,Current,2026,January,All India,Combined,Transport,Transport services for goods,Postal and courier services,Courier and parcel delivery services,*,07.4.1.2,107.61,7.48,*
